358,VKTX,"Viking Therapeutics, Inc.",5.88B,53.05,-2.93%,-
359,MDGL,"Madrigal Pharmaceuticals, Inc.",5.87B,275.36,-1.12%,-
360,VERX,"Vertex, Inc.",5.86B,37.16,-2.44%,596.42M
361,NOVT,Novanta Inc.,5.84B,162.69,-4.47%,893.45M
362,TLN,Talen Energy Corporation,5.83B,114.63,-5.34%,-
363,CACC,Credit Acceptance Corporation,5.81B,480.02,-1.89%,1.96B
364,VRNS,"Varonis Systems, Inc.",5.81B,51.8,-2.58%,520.78M
365,NXST,"Nexstar Media Group, Inc.",5.81B,176.87,-1.67%,4.96B
366,PEGA,Pegasystems Inc.,5.73B,67.03,-2.02%,1.49B
367,MASI,Masimo Corporation,5.66B,106.34,-0.92%,1.98B
368,BCPC,Balchem Corporation,5.56B,171.47,-2.57%,932.39M
369,DJT,Trump Media & Technology Group Corp.,5.55B,29.21,7.39%,2.59M
370,EXLS,"ExlService Holdings, Inc.",5.53B,34.03,4.13%,1.67B
371,GGAL,Grupo Financiero Galicia S.A.,5.51B,26.65,-6.06%,10.83B
372,COOP,Mr. Cooper Group Inc.,5.50B,85.35,-1.99%,2.13B
373,OPCH,"Option Care Health, Inc.",5.49B,31.61,2.73%,4.59B
374,KRYS,"Krystal Biotech, Inc.",5.48B,191.94,-3.44%,95.95M
375,SRCL,"Stericycle, Inc.",5.46B,58.79,0.44%,2.63B
376,BECN,"Beacon Roofing Supply, Inc.",5.43B,85.4,-13.10%,9.30B
377,STEP,StepStone Group Inc.,5.37B,47.18,-3.71%,711.63M
378,SIGI,"Selective Insurance Group, Inc.",5.31B,87.28,-1.11%,4.55B
379,SATS,EchoStar Corporation,5.29B,19.5,-2.26%,20.59B
380,LANC,Lancaster Colony Corporation,5.27B,191.51,0.44%,1.87B
381,GLBE,Global-e Online Ltd.,5.27B,31.56,-2.35%,598.19M
382,EXPO,"Exponent, Inc.",5.25B,103.66,-0.85%,541.39M
383,ACT,"Enact Holdings, Inc.",5.20B,33.03,-1.37%,1.16B
384,CRVL,CorVel Corporation,5.17B,301.21,-1.83%,795.31M
385,XRAY,DENTSPLY SIRONA Inc.,5.17B,25.49,-4.64%,3.90B
386,MMSI,"Merit Medical Systems, Inc.",5.16B,88.74,5.49%,1.28B
387,DOOO,BRP Inc.,5.14B,69.34,-0.55%,7.22B
388,QLYS,"Qualys, Inc.",5.09B,137.76,-0.48%,569.58M
389,ALGM,"Allegro MicroSystems, Inc.",5.07B,22.79,-5.71%,1.05B
390,FFIN,"First Financial Bankshares, Inc.",5.06B,35.42,-2.99%,496.90M
391,NVMI,Nova Ltd.,5.03B,172.87,-8.65%,527.53M
392,COLB,"Columbia Banking System, Inc.",5.00B,23.87,-3.63%,1.92B
393,FCFS,"FirstCash Holdings, Inc",4.99B,111.52,-1.03%,3.31B
394,ASTS,"AST SpaceMobile, Inc.",4.98B,18.51,-9.44%,500.00K
395,ESGR,Enstar Group Limited,4.98B,326.91,0.20%,1.13B
396,TENB,"Tenable Holdings, Inc.",4.97B,41.77,-1.67%,825.83M
397,VRRM,Verra Mobility Corporation,4.95B,29.75,-1.03%,835.14M
398,TMDX,"TransMedics Group, Inc.",4.94B,150.1,-0.93%,296.92M
399,UBSI,"United Bankshares, Inc.",4.92B,36.37,-2.41%,1.01B
400,QXO,QXO Inc,4.91B,11.99,-2.91%,55.82M
401,BBIO,"BridgeBio Pharma, Inc.",4.90B,26.18,-,218.60M
402,OZK,Bank OZK,4.89B,43.14,-3.68%,2.40B
403,MARA,"Marathon Digital Holdings, Inc.",4.86B,17.19,-5.24%,501.57M
404,FRHC,Freedom Holding Corp.,4.81B,79.2,-2.80%,1.64B
405,CSWI,"CSW Industrials, Inc.",4.77B,306.91,-2.59%,815.66M
406,ACIW,"ACI Worldwide, Inc.",4.73B,44.86,-1.95%,1.48B
407,NUVL,"Nuvalent, Inc.",4.72B,73.16,-4.01%,-
408,AVAV,"AeroVironment, Inc.",4.68B,166.5,-4.50%,716.72M
409,ITRI,"Itron, Inc.",4.64B,101.15,-6.42%,2.28B
410,COLM,Columbia Sportswear Company,4.62B,78.21,-1.10%,3.44B
411,NVEI,Nuvei Corporation,4.62B,32.99,-0.27%,1.27B
412,AVT,"Avnet, Inc.",4.59B,50.76,-3.19%,24.75B
413,FIZZ,National Beverage Corp.,4.58B,48.95,0.70%,1.19B
414,RARE,Ultragenyx Pharmaceutical Inc.,4.57B,50.47,14.31%,442.59M
415,ALKS,Alkermes plc,4.56B,27.72,3.20%,1.51B
416,FELE,"Franklin Electric Co., Inc.",4.56B,99.83,-2.44%,2.02B
417,UMBF,UMB Financial Corporation,4.56B,93.53,-4.34%,1.46B
418,RMBS,Rambus Inc.,4.53B,42.1,-6.19%,465.23M
419,SLM,SLM Corporation,4.53B,20.84,-5.74%,1.68B
420,LOPE,"Grand Canyon Education, Inc.",4.52B,151.88,-0.87%,985.45M
421,TIGO,Millicom International Cellular S.A.,4.44B,25.93,5.36%,5.78B
422,APLS,"Apellis Pharmaceuticals, Inc.",4.44B,36.56,1.54%,524.07M
423,EEFT,"Euronet Worldwide, Inc.",4.41B,96.05,-3.50%,3.76B
424,CNXC,Concentrix Corporation,4.36B,66.78,-1.97%,8.65B
425,CRSP,CRISPR Therapeutics AG,4.34B,51.11,-6.82%,271.71M
426,HWC,Hancock Whitney Corporation,4.33B,50,-3.74%,1.31B
427,IPAR,"Inter Parfums, Inc.",4.33B,135.1,-1.66%,1.33B
428,LYFT,"Lyft, Inc.",4.31B,10.92,-4.38%,4.68B
429,PECO,"Phillips Edison & Company, Inc.",4.29B,35.05,-0.62%,629.74M
430,BGC,"BGC Group, Inc",4.26B,8.63,-3.14%,2.07B
431,CRDO,Credo Technology Group Holding Ltd,4.18B,25.33,-4.63%,192.97M
432,TSEM,Tower Semiconductor Ltd.,4.16B,37.48,-4.36%,1.39B
433,RDNT,"RadNet, Inc.",4.09B,55.34,-4.62%,1.66B
434,IMVT,"Immunovant, Inc.",4.07B,27.87,-3.46%,-
435,IAC,IAC Inc.,4.04B,46.98,-4.99%,4.21B
436,RUSHA,"Rush Enterprises, Inc.",4.04B,52.17,-4.89%,7.89B
437,AXSM,"Axsome Therapeutics, Inc.",4.01B,84.42,-1.85%,251.02M
438,DYN,"Dyne Therapeutics, Inc.",4.00B,40.83,-2.97%,-
439,BRZE,"Braze, Inc.",3.99B,39.24,-6.30%,505.48M
440,RNA,"Avidity Biosciences, Inc.",3.95B,41.27,-7.40%,10.87M
441,VLY,Valley National Bancorp,3.95B,7.75,-2.39%,1.77B
442,BLKB,"Blackbaud, Inc.",3.94B,76.32,-2.35%,1.12B
443,RUSHB,"Rush Enterprises, Inc.",3.93B,46.91,-7.20%,7.89B
444,CRNX,"Crinetics Pharmaceuticals, Inc.",3.93B,49.79,-4.38%,1.97M
445,OTTR,Otter Tail Corporation,3.93B,93.88,-1.81%,1.36B
446,PI,"Impinj, Inc.",3.92B,139.34,-3.58%,314.98M
447,ZI,ZoomInfo Technologies Inc.,3.89B,10.41,-5.54%,1.25B
448,GH,"Guardant Health, Inc.",3.89B,31.75,-4.83%,603.73M
449,GBDC,"Golub Capital BDC, Inc.",3.88B,14.73,-2.71%,648.26M
450,URBN,"Urban Outfitters, Inc.",3.87B,41.41,-6.44%,5.15B
451,STNE,StoneCo Ltd.,3.86B,12.48,-2.12%,2.47B
452,AEIS,"Advanced Energy Industries, Inc.",3.83B,101.64,-5.57%,1.51B
453,FIVE,"Five Below, Inc.",3.81B,69.19,-1.19%,3.64B
454,IBOC,International Bancshares Corporation,3.81B,61.27,-3.77%,794.78M
455,SBRA,"Sabra Health Care REIT, Inc.",3.80B,16.43,1.70%,652.94M
456,PTEN,"Patterson-UTI Energy, Inc.",3.80B,9.67,-5.29%,4.87B
457,CAMT,Camtek Ltd.,3.80B,84.09,-8.62%,339.93M
458,FROG,JFrog Ltd.,3.79B,34.99,-2.86%,370.38M
459,LOT,Lotus Technology Inc.,3.79B,5.57,-0.54%,-
460,WAY,Waystar Holding Corp.,3.78B,22.67,-1.22%,824.72M
461,POWI,"Power Integrations, Inc.",3.76B,66.21,-3.07%,429.93M
462,SHC,Sotera Health Company,3.74B,13.22,-3.01%,1.08B
463,RUN,Sunrun Inc.,3.71B,16.72,-4.46%,2.13B
464,SGRY,"Surgery Partners, Inc.",3.69B,29.07,-3.81%,2.79B
465,CORT,Corcept Therapeutics Incorporated,3.69B,35.3,-6.96%,569.61M
466,TFSL,TFS Financial Corporation,3.64B,12.96,-0.31%,304.09M
467,PAGP,"Plains GP Holdings, L.P.",3.63B,18.4,-3.11%,48.37B
468,NCNO,"nCino, Inc.",3.62B,31.45,-2.15%,490.96M
469,ALF,Centurion Acquisition Corp.,3.61B,10.05,-,-
470,SANM,Sanmina Corporation,3.55B,65.01,-10.59%,7.60B
471,NEOG,Neogen Corporation,3.55B,16.38,-3.65%,924.22M
472,ASO,"Academy Sports and Outdoors, Inc.",3.54B,49.14,-4.40%,6.14B
473,FRSH,Freshworks Inc.,3.52B,11.67,-2.51%,652.94M
474,NFE,New Fortress Energy Inc.,3.51B,17.14,-8.49%,2.52B
475,MRUS,Merus N.V.,3.51B,52.1,-0.61%,38.34M
476,AXNX,"Axonics, Inc.",3.49B,68.49,0.07%,387.14M
477,ALVO,Alvotech,3.48B,11.54,-0.26%,114.39M
478,CALM,"Cal-Maine Foods, Inc.",3.47B,70.8,-1.87%,2.33B
479,WDFC,WD-40 Company,3.47B,255.96,-0.37%,575.02M
480,WEN,The Wendy's Company,3.46B,16.88,-0.47%,2.19B
481,ACLS,"Axcelis Technologies, Inc.",3.46B,106.33,-5.75%,1.13B
482,IDCC,"InterDigital, Inc.",3.44B,136.23,-0.47%,610.76M
483,TRMD,TORM plc,3.43B,36.5,-3.54%,1.58B
484,NWL,Newell Brands Inc.,3.43B,8.24,-1.32%,7.81B
485,PCH,PotlatchDeltic Corporation,3.43B,43.1,-0.19%,994.24M
486,UCBI,"United Community Banks, Inc.",3.43B,28.76,-3.52%,809.76M
487,FTDR,"Frontdoor, Inc.",3.42B,44,-1.12%,1.79B
488,SMPL,The Simply Good Foods Company,3.42B,34.14,0.32%,1.28B
489,LLYVK,Liberty Live Group - Series C,3.41B,37.17,-0.19%,-
490,GLNG,Golar LNG Limited,3.38B,32.29,-5.83%,298.43M
491,IDYA,"IDEAYA Biosciences, Inc.",3.37B,40.09,-5.58%,15.50M
492,SLAB,Silicon Laboratories Inc.,3.36B,104.16,-6.83%,542.35M
493,BANF,BancFirst Corporation,3.34B,101.35,-3.00%,594.73M
494,IRDM,Iridium Communications Inc.,3.34B,28.23,-2.01%,797.26M
495,LLYVA,Liberty Live Group - Series A,3.32B,36.22,0.25%,-
496,ALRM,"Alarm.com Holdings, Inc.",3.31B,65.95,-3.50%,895.25M
497,NWE,NorthWestern Corporation,3.30B,53.91,0.84%,1.47B
498,CCOI,"Cogent Communications Holdings, Inc.",3.28B,66.85,-3.44%,1.05B
499,EBC,"Eastern Bankshares, Inc.",3.26B,15.1,-3.58%,641.94M
500,XENE,Xenon Pharmaceuticals Inc.,3.26B,43.17,-1.28%,-
501,ARWR,"Arrowhead Pharmaceuticals, Inc.",3.26B,26.22,-4.52%,35.47M
502,FULT,Fulton Financial Corporation,3.25B,17.86,-3.82%,1.04B
503,STRL,"Sterling Infrastructure, Inc.",3.24B,104.9,-4.62%,2.01B
504,IBRX,"ImmunityBio, Inc.",3.24B,4.68,-2.30%,302.00K
505,OMAB,"Grupo Aeroportuario del Centro Norte, SAB de CV",3.23B,64.4,-3.45%,852.42M
506,GDRX,"GoodRx Holdings, Inc.",3.23B,8.62,-1.49%,764.16M
507,JJSF,J&J Snack Foods Corp.,3.23B,166.46,-0.57%,1.58B
508,PLXS,Plexus Corp.,3.22B,117.71,-5.48%,4.00B
509,AMED,"Amedisys, Inc.",3.21B,98.07,-0.01%,2.29B
510,MGEE,"MGE Energy, Inc.",3.20B,88.39,-0.42%,664.51M
511,DORM,"Dorman Products, Inc.",3.19B,102.84,4.32%,1.93B
512,SRAD,Sportradar Group AG,3.18B,10.65,-0.75%,1.02B
513,CVCO,"Cavco Industries, Inc.",3.17B,382.97,-4.58%,1.79B
514,HCM,HUTCHMED (China) Limited,3.16B,18.13,-1.89%,610.81M
515,IPGP,IPG Photonics Corporation,3.16B,71.38,-7.39%,1.11B
516,FORM,"FormFactor, Inc.",3.16B,40.9,-13.44%,664.38M
517,KTOS,"Kratos Defense & Security Solutions, Inc.",3.15B,20.98,-4.77%,1.08B
518,ALKT,"Alkami Technology, Inc.",3.14B,32.24,-4.78%,280.96M
519,IESC,"IES Holdings, Inc.",3.14B,154.96,7.15%,2.57B
520,WSFS,WSFS Financial Corporation,3.12B,51.92,-4.17%,946.25M
521,DNLI,Denali Therapeutics Inc.,3.12B,21.87,-6.26%,295.39M
522,ACAD,ACADIA Pharmaceuticals Inc.,3.10B,18.77,-1.16%,813.81M
523,IQ,"iQIYI, Inc.",3.09B,3.16,-1.56%,4.37B
524,DIOD,Diodes Incorporated,3.08B,66.72,-10.24%,1.50B
525,RRR,"Red Rock Resorts, Inc.",3.07B,51.58,-6.17%,1.78B
526,CLSK,"CleanSpark, Inc.",3.07B,13.48,-10.67%,283.63M
527,ICUI,"ICU Medical, Inc.",3.07B,125.9,-0.28%,2.26B
528,AZTA,"Azenta, Inc.",3.06B,56.74,-5.21%,651.76M
529,VCTR,"Victory Capital Holdings, Inc.",3.06B,47.21,-5.94%,835.57M
530,ARLP,"Alliance Resource Partners, L.P.",3.06B,23.87,-3.56%,2.56B
531,SHOO,"Steven Madden, Ltd.",3.05B,41.61,-4.37%,2.07B
532,IOSP,Innospec Inc.,3.03B,121.44,-3.20%,1.94B
533,QFIN,Qifu Technology Inc.,3.02B,19.17,-2.14%,2.34B
534,FIVN,"Five9, Inc.",3.01B,40.77,-4.92%,939.06M
535,CAR,"Avis Budget Group, Inc.",3.01B,84.44,-10.65%,12.00B
536,FIBK,"First Interstate BancSystem, Inc.",3.01B,28.77,-3.16%,990.40M
537,ICFI,"ICF International, Inc.",3.01B,160.41,9.85%,1.97B
538,NMIH,"NMI Holdings, Inc.",3.00B,37.69,-1.39%,617.91M
539,FHB,"First Hawaiian, Inc.",3.00B,23.46,-2.70%,802.34M
540,LITE,Lumentum Holdings Inc.,3.00B,44.33,-7.67%,1.42B
541,ROAD,"Construction Partners, Inc.",2.99B,56.62,-4.24%,1.66B
542,FOLD,"Amicus Therapeutics, Inc.",2.99B,10.08,-1.18%,423.49M
543,SYNA,Synaptics Incorporated,2.97B,75.12,-7.74%,939.30M
544,ACLX,"Arcellx, Inc.",2.96B,55.31,-5.69%,131.66M
545,CATY,Cathay General Bancorp,2.95B,40.55,-4.14%,758.76M
546,PRCT,PROCEPT BioRobotics Corporation,2.95B,57.38,-7.45%,156.33M
547,AGYS,"Agilysys, Inc.",2.95B,105.65,-3.13%,244.92M
548,MEOH,Methanex Corporation,2.90B,43.03,-6.03%,3.58B
549,VC,Visteon Corporation,2.88B,104.37,-7.01%,3.95B
550,SKYW,"SkyWest, Inc.",2.88B,71.81,-5.79%,3.19B
551,TGTX,"TG Therapeutics, Inc.",2.86B,18.5,-2.27%,289.33M
552,MOR,MorphoSys AG,2.86B,18.96,2.43%,264.75M
553,MORF,"Morphic Holding, Inc.",2.85B,56.84,0.04%,-
554,BHF,"Brighthouse Financial, Inc.",2.85B,45.92,-5.98%,2.91B
555,BL,"BlackLine, Inc.",2.82B,45.57,-1.30%,608.47M
556,QDEL,QuidelOrtho Corporation,2.81B,42.01,0.02%,2.86B
557,TCBI,"Texas Capital Bancshares, Inc.",2.79B,60.4,-4.79%,972.13M
558,NARI,"Inari Medical, Inc.",2.76B,47.31,-1.17%,547.47M
559,BWIN,"The Baldwin Insurance Group, Inc.",2.74B,41.4,-4.19%,1.27B
560,PATK,"Patrick Industries, Inc.",2.73B,121.86,-3.14%,3.50B
561,PENN,"PENN Entertainment, Inc.",2.72B,17.87,-5.55%,6.30B
562,GERN,Geron Corporation,2.71B,4.57,-4.39%,520.00K
563,ADMA,"ADMA Biologics, Inc.",2.71B,11.69,-4.61%,283.18M
564,RYTM,"Rhythm Pharmaceuticals, Inc.",2.69B,44.19,-5.66%,91.93M
565,TNDM,"Tandem Diabetes Care, Inc.",2.69B,41.67,18.35%,770.01M
566,WAFD,WaFd Inc,2.69B,33.05,-3.11%,647.40M
567,CLBT,Cellebrite DI Ltd.,2.66B,12.98,-3.06%,343.46M
568,PLTK,Playtika Holding Corp.,2.66B,7.17,-1.92%,2.56B
569,PRFT,"Perficient, Inc.",2.65B,75.25,-0.08%,890.44M
570,PSMT,"PriceSmart, Inc.",2.64B,86.25,-3.62%,4.81B
571,FUTU,Futu Holdings Limited,2.64B,57.28,-4.05%,1.29B
572,GT,The Goodyear Tire & Rubber Company,2.63B,9.25,-6.00%,19.66B
573,FLNC,"Fluence Energy, Inc.",2.63B,14.67,-7.44%,2.20B
574,HUBG,"Hub Group, Inc.",2.63B,42.53,-7.94%,4.05B
575,ACVA,ACV Auctions Inc.,2.62B,15.88,-2.70%,507.30M
576,RELY,"Remitly Global, Inc.",2.62B,13.42,-2.33%,1.01B
577,BATRK,Atlanta Braves Holdings Inc,2.60B,42.21,-0.45%,646.78M
578,SITM,SiTime Corporation,2.60B,113.52,-10.40%,138.67M
579,MLTX,MoonLake Immunotherapeutics,2.60B,41.28,-1.83%,-
580,BATRA,Atlanta Braves Holdings Inc,2.58B,44.27,-1.01%,646.78M
581,APGE,"Apogee Therapeutics, Inc.",2.58B,44.07,-3.67%,-
582,KYMR,"Kymera Therapeutics, Inc.",2.58B,42.04,-5.51%,79.41M
583,AY,Atlantica Sustainable Infrastructure plc,2.57B,22.15,0.05%,1.10B
584,INDB,Independent Bank Corp.,2.57B,60.66,-1.80%,690.27M
585,PGNY,"Progyny, Inc.",2.55B,26.8,-1.11%,1.11B
586,CRTO,Criteo S.A.,2.55B,46.67,-0.61%,1.95B
587,HWKN,"Hawkins, Inc.",2.54B,121.25,-0.10%,919.16M
588,LIVN,LivaNova PLC,2.54B,46.98,-2.77%,1.19B
589,INTR,"Inter & Co, Inc.",2.54B,6.31,-2.02%,1.02B
590,MQ,"Marqeta, Inc.",2.53B,4.89,-4.68%,576.80M
591,ASTH,"Astrana Health, Inc.",2.51B,49.28,-4.44%,1.45B
592,TBBK,"The Bancorp, Inc.",2.51B,48.54,-2.18%,456.55M
593,MGRC,McGrath RentCorp,2.51B,102.06,-4.48%,865.53M
594,LGIH,"LGI Homes, Inc.",2.50B,106.54,-3.98%,2.22B
595,TWST,Twist Bioscience Corporation,2.50B,42.97,-19.00%,277.49M
596,WBTN,WEBTOON Entertainment Inc.,2.50B,19.7,-4.23%,1.30B
597,AGIO,"Agios Pharmaceuticals, Inc.",2.50B,43.96,-1.21%,29.40M
598,SFNC,Simmons First National Corporation,2.49B,19.87,-3.21%,749.09M
599,INTA,"Intapp, Inc.",2.48B,33.73,-2.85%,410.77M
600,SWTX,"SpringWorks Therapeutics, Inc.",2.48B,33.43,-5.19%,26.45M
601,RIOT,"Riot Blockchain, Inc.",2.47B,8.57,-8.05%,280.02M
602,ARCB,ArcBest Corporation,2.47B,105.48,-13.32%,4.36B
603,PTCT,"PTC Therapeutics, Inc.",2.47B,32.19,-1.53%,927.56M
604,SNEX,StoneX Group Inc.,2.46B,77.5,-4.42%,73.36B
605,CERT,"Certara, Inc.",2.45B,15.26,-2.43%,360.69M
606,FA,First Advantage Corporation,2.45B,16.85,-1.06%,757.66M
607,CVBF,CVB Financial Corp.,2.45B,17.52,-4.68%,534.46M
608,SBLK,Star Bulk Carriers Corp.,2.44B,21.4,-1.56%,984.62M
609,CARG,"CarGurus, Inc.",2.43B,23.33,-3.20%,898.08M
610,UFPT,"UFP Technologies, Inc.",2.43B,316.28,-2.88%,407.33M
611,SYM,Symbotic Inc.,2.42B,23.7,-3.70%,1.68B
612,PRGS,Progress Software Corporation,2.42B,56.57,-1.31%,711.72M
613,MYGN,"Myriad Genetics, Inc.",2.41B,26.65,-3.44%,774.20M
614,VIRT,"Virtu Financial, Inc.",2.41B,27.66,2.14%,2.50B
615,LIF,"Life360, Inc.",2.41B,32.86,-1.88%,314.60M
616,FFBC,First Financial Bancorp.,2.41B,25.22,-3.63%,776.80M
617,TOWN,TowneBank,2.39B,31.88,-0.90%,915.40M
618,PRVA,"Privia Health Group, Inc.",2.39B,19.99,-2.49%,1.69B
619,CUB,Lionheart Holdings,2.38B,10,0.19%,1.49B
620,VSAT,"Viasat, Inc.",2.38B,18.64,-0.75%,4.28B
621,PPBI,"Pacific Premier Bancorp, Inc.",2.38B,24.69,-4.49%,395.48M
622,OSIS,"OSI Systems, Inc.",2.38B,139.36,-3.68%,1.47B
623,RKLB,"Rocket Lab USA, Inc.",2.37B,4.81,-3.02%,282.46M
624,FTRE,Fortrea Holdings Inc.,2.37B,26.48,-4.92%,3.01B
625,WERN,"Werner Enterprises, Inc.",2.36B,37.23,-2.84%,3.22B
626,CENT,Central Garden & Pet Company,2.34B,39.1,-1.11%,3.31B
627,CENTA,Central Garden & Pet Company,2.34B,33.68,-1.32%,3.31B
628,RUM,Rumble Inc.,2.33B,6.02,-2.11%,81.08M
629,STRA,"Strategic Education, Inc.",2.33B,94.84,-2.09%,1.17B
630,ATAT,Atour Lifestyle Holdings Limited,2.32B,15.84,0.76%,744.49M
631,FLYW,Flywire Corporation,2.32B,18.96,9.41%,422.84M
632,VCEL,Vericel Corporation,2.31B,47.62,0.21%,207.78M
633,TXG,"10x Genomics, Inc.",2.31B,19.24,-2.24%,625.45M
634,GOGL,Golden Ocean Group Limited,2.30B,11.52,-3.68%,935.99M
635,NTLA,"Intellia Therapeutics, Inc.",2.30B,23.85,-5.13%,52.60M
636,IRTC,"iRhythm Technologies, Inc.",2.30B,73.88,-12.28%,513.17M
637,CLDX,"Celldex Therapeutics, Inc.",2.29B,34.78,-7.38%,6.07M
638,CMPR,Cimpress plc,2.26B,88.96,-6.94%,3.25B
639,TRIP,"Tripadvisor, Inc.",2.26B,16.22,-3.74%,1.81B
640,KLIC,"Kulicke and Soffa Industries, Inc.",2.26B,40.72,-7.73%,736.50M
641,BEAM,Beam Therapeutics Inc.,2.26B,27.43,-9.50%,360.91M
642,MLCO,Melco Resorts & Entertainment Limited,2.25B,5.15,-2.83%,4.17B
643,PLMR,"Palomar Holdings, Inc.",2.24B,90,0.47%,405.26M
644,NVCR,NovoCure Limited,2.24B,20.71,-3.22%,549.96M
645,USLM,"United States Lime & Minerals, Inc.",2.23B,78.07,-8.08%,286.24M
646,DRVN,Driven Brands Holdings Inc.,2.23B,13.57,-6.48%,2.31B
647,LAUR,"Laureate Education, Inc.",2.23B,14.35,-6.09%,1.51B
648,IBTX,"Independent Bank Group, Inc.",2.21B,53.5,-3.98%,482.38M
649,NEO,"NeoGenomics, Inc.",2.20B,17.17,-1.89%,610.66M
650,RPD,"Rapid7, Inc.",2.20B,35.28,-1.26%,799.63M
651,PSEC,Prospect Capital Corporation,2.19B,5.25,-2.96%,870.91M
652,PLUS,ePlus inc.,2.19B,82.37,-5.65%,2.23B
653,PTGX,"Protagonist Therapeutics, Inc.",2.19B,37.36,-1.58%,314.95M
654,RNW,ReNew Energy Global Plc,2.19B,5.87,-2.33%,1.17B
655,ODD,Oddity Tech Ltd.,2.19B,38.49,-2.83%,554.66M
656,FRME,First Merchants Corporation,2.19B,37.36,-3.34%,630.09M
657,IOVA,"Iovance Biotherapeutics, Inc.",2.18B,7.79,-4.53%,1.90M
658,PDCO,"Patterson Companies, Inc.",2.18B,24.79,-1.98%,6.57B
659,CGON,"CG Oncology, Inc.",2.17B,32.6,-3.66%,539.00K
660,PINC,"Premier, Inc.",2.17B,20.68,-1.38%,1.34B
661,JAMF,Jamf Holding Corp.,2.16B,16.83,-4.75%,580.48M
662,SBCF,Seacoast Banking Corporation of Florida,2.16B,25.45,-4.32%,532.08M
663,AMRX,"Amneal Pharmaceuticals, Inc.",2.16B,6.99,-2.65%,2.50B
664,APPN,Appian Corporation,2.16B,29.84,1.41%,559.96M
665,ADUS,Addus HomeCare Corporation,2.15B,120.32,-1.34%,1.09B
666,NBTB,NBT Bancorp Inc.,2.15B,45.59,-2.73%,507.54M
667,LFST,"LifeStance Health Group, Inc.",2.14B,5.61,-,1.10B
668,NEXT,NextDecade Corporation,2.14B,8.3,-0.24%,-
669,HTLF,"Heartland Financial USA, Inc.",2.14B,49.91,-4.37%,560.36M
670,PYCR,"Paycor HCM, Inc.",2.13B,11.97,-1.48%,630.19M
671,GSHD,"Goosehead Insurance, Inc",2.13B,88.05,1.07%,276.59M
672,DLO,DLocal Limited,2.12B,7.15,-2.59%,697.49M
673,SIMO,Silicon Motion Technology Corporation,2.09B,62.5,-3.64%,639.14M
674,UPST,"Upstart Holdings, Inc.",2.09B,23.76,-6.46%,538.43M
675,NMRK,"Newmark Group, Inc.",2.08B,12.07,-5.26%,2.50B
676,EVCM,EverCommerce Inc.,2.05B,11.1,-3.98%,684.35M
677,MLKN,"MillerKnoll, Inc.",2.05B,29.37,-2.72%,3.70B
678,GPCR,Structure Therapeutics Inc.,2.05B,35.88,-1.51%,-
679,VERA,"Vera Therapeutics, Inc.",2.05B,37.39,-0.61%,-
680,LILA,Liberty Latin America Ltd.,2.04B,10.2,-1.92%,4.51B
681,ROCK,"Gibraltar Industries, Inc.",2.04B,66.81,-5.72%,1.37B
682,LION,Lionsgate Studios Corp.,2.04B,7.05,-3.03%,5.19B
683,ENVX,Enovix Corporation,2.03B,11.97,2.75%,12.90M
684,VRNT,Verint Systems Inc.,2.03B,32.96,-3.68%,915.10M
685,AMPH,"Amphastar Pharmaceuticals, Inc.",2.03B,41.57,-2.07%,676.21M
686,LILAK,Liberty Latin America Ltd.,2.03B,10.3,-1.81%,4.51B
687,JANX,"Janux Therapeutics, Inc.",2.01B,38.76,-6.51%,7.29M
688,PAYO,Payoneer Global Inc.,2.01B,5.38,-4.10%,867.27M
689,GDS,GDS Holdings Limited,2.00B,10.61,-5.01%,1.41B
690,MRCY,"Mercury Systems, Inc.",2.00B,33.68,-2.04%,839.95M
691,VECO,Veeco Instruments Inc.,2.00B,35.26,-9.73%,687.42M
692,GCMG,GCM Grosvenor Inc,2.00B,10.59,-3.46%,454.75M
693,NMRA,"Neumora Therapeutics, Inc.",2.00B,12.51,-0.95%,-
694,SPNS,Sapiens International Corporation N.V.,1.99B,35.72,-1.16%,524.11M
695,YY,JOYY Inc.,1.99B,33.34,0.91%,2.25B
696,TFIN,"Triumph Financial, Inc.",1.98B,84.84,-1.92%,400.00M
697,SMTC,Semtech Corporation,1.97B,30.49,-1.04%,838.32M
698,ZD,"Ziff Davis, Inc.",1.96B,42.41,-5.92%,1.37B
699,EXPI,"eXp World Holdings, Inc.",1.95B,12.57,-2.10%,4.44B
700,TRMK,Trustmark Corporation,1.95B,31.8,-4.01%,727.95M
701,IMCR,Immunocore Holdings plc,1.95B,38.91,-1.79%,264.25M
702,CPRX,"Catalyst Pharmaceuticals, Inc.",1.95B,16.47,-2.72%,411.35M
703,ROIC,Retail Opportunity Investments Corp.,1.94B,15.24,0.73%,335.05M
704,HURN,Huron Consulting Group Inc.,1.93B,108.51,-3.42%,1.46B
705,JBLU,JetBlue Airways Corporation,1.93B,5.56,-6.08%,9.32B
706,ARHS,"Arhaus, Inc.",1.92B,13.66,-0.15%,1.28B
707,NSSC,"Napco Security Technologies, Inc.",1.92B,51.97,-4.48%,183.15M
708,STAA,STAAR Surgical Company,1.92B,39,-2.38%,326.24M
709,CNXN,"PC Connection, Inc.",1.91B,72.72,-3.13%,2.76B
710,BTSG,"BrightSpring Health Services, Inc.",1.91B,11.16,-8.75%,9.37B
